cache_key,시설물 구분,시설물명,소재지 주소,행정동,lat,lon,geocode_status
장애인용 승강기␟신분당선양재역␟서울 서초구 서초동 1366-9␟양재1동,장애인용 승강기,신분당선양재역,서울 서초구 서초동 1366-9,양재1동,37.48478844,127.03327123,ok
장애인용 승강기␟신영체르니아파트␟서울 서초구 양재동 90␟양재1동,장애인용 승강기,신영체르니아파트,서울 서초구 양재동 90,양재1동,37.47903371,127.04149919,ok
장애인용 승강기␟써밋파크오피스텔␟서울 서초구 양재동 11-4␟양재1동,장애인용 승강기,써밋파크오피스텔,서울 서초구 양재동 11-4,양재1동,37.48426837,127.03576241,ok
장애인용 승강기␟아르젠강남␟서울 서초구 서초동 1327-23␟서초2동,장애인용 승강기,아르젠강남,서울 서초구 서초동 1327-23,서초2동,37.49543631,127.02757082,ok
장애인용 승강기␟아이리스양재␟서울 서초구 양재동 65-1␟양재1동,장애인용 승강기,아이리스양재,서울 서초구 양재동 65-1,양재1동,37.47862738,127.03709606,ok
장애인용 승강기␟아크로텔강남역␟서울 서초구 서초동 1337-2␟서초2동,장애인용 승강기,아크로텔강남역,서울 서초구 서초동 1337-2,서초2동,37.49195281,127.02881022,ok
장애인용 승강기␟양재고등학교␟서울 서초구 서초동 1376-4␟서초2동,장애인용 승강기,양재고등학교,서울 서초구 서초동 1376-4,서초2동,37.48279612,127.03267936,ok
장애인용 승강기␟양재공영주차장␟서울 서초구 양재동 90-2␟양재1동,장애인용 승강기,양재공영주차장,서울 서초구 양재동 90-2,양재1동,37.47859776,127.04135435,ok
장애인용 승강기␟양재느티나무쉼터␟서울 서초구 양재동 7-32␟양재1동,장애인용 승강기,양재느티나무쉼터,서울 서초구 양재동 7-32,양재1동,37.48383617,127.04048968,ok
장애인용 승강기␟양재더 힐␟서울 서초구 양재동 8-23␟양재1동,장애인용 승강기,양재더 힐,서울 서초구 양재동 8-23,양재1동,37.48377696,127.03890855,ok
장애인용 승강기␟양재동11-12␟서울 서초구 양재동 11-12␟양재1동,장애인용 승강기,양재동11-12,서울 서초구 양재동 11-12,양재1동,37.48431027,127.03635647,ok
장애인용 승강기␟양재동빌딩␟서울 서초구 양재동 125-7␟양재1동,장애인용 승강기,양재동빌딩,서울 서초구 양재동 125-7,양재1동,37.47589239,127.03814938,ok
장애인용 승강기␟양재동우체국␟서울 서초구 양재동 1-1␟양재1동,장애인용 승강기,양재동우체국,서울 서초구 양재동 1-1,양재1동,37.48472157,127.03782179,ok
장애인용 승강기␟양재리본타워1단지아파트␟서울 서초구 양재동 102␟양재1동,장애인용 승강기,양재리본타워1단지아파트,서울 서초구 양재동 102,양재1동,37.47323567,127.03242446,ok
장애인용 승강기␟양재유치원␟서울 서초구 양재동 138␟양재1동,장애인용 승강기,양재유치원,서울 서초구 양재동 138,양재1동,37.47482057,127.03198435,ok
장애인용 승강기␟양재종합사회복지관␟서울 서초구 양재동 11-13␟양재1동,장애인용 승강기,양재종합사회복지관,서울 서초구 양재동 11-13,양재1동,37.48457432,127.03617140,ok
장애인용 승강기␟양재주차장␟서울 서초구 양재동 23␟양재1동,장애인용 승강기,양재주차장,서울 서초구 양재동 23,양재1동,37.48339309,127.03439368,ok
장애인용 승강기␟양재파크뷰␟서울 서초구 양재동 8-37␟양재1동,장애인용 승강기,양재파크뷰,서울 서초구 양재동 8-37,양재1동,37.48360524,127.03916093,ok
장애인용 승강기␟양재파크뷰아파트␟서울 서초구 양재동 8-37␟양재1동,장애인용 승강기,양재파크뷰아파트,서울 서초구 양재동 8-37,양재1동,37.48360524,127.03916093,ok
장애인용 승강기␟어반플레이스␟서울 서초구 서초동 1337-3␟서초2동,장애인용 승강기,어반플레이스,서울 서초구 서초동 1337-3,서초2동,37.49164895,127.02895530,ok
장애인용 승강기␟에피소드 강남 262␟서울 서초구 서초동 1339-9␟서초2동,장애인용 승강기,에피소드 강남 262,서울 서초구 서초동 1339-9,서초2동,37.48972433,127.03099373,ok
장애인용 승강기␟에피소드 서초393␟서울 서초구 서초동 1338-5␟서초2동,장애인용 승강기,에피소드 서초393,서울 서초구 서초동 1338-5,서초2동,37.48998317,127.02967053,ok
장애인용 승강기␟엔데버빌딩␟서울 서초구 서초동 1330-3␟서초2동,장애인용 승강기,엔데버빌딩,서울 서초구 서초동 1330-3,서초2동,37.49365022,127.02802859,ok
장애인용 승강기␟엔스빌딩␟서울 서초구 양재동 14-1␟양재1동,장애인용 승강기,엔스빌딩,서울 서초구 양재동 14-1,양재1동,37.48268822,127.03652212,ok
장애인용 승강기␟엘에이치서초5단지아파트␟서울 서초구 우면동 789␟양재1동,장애인용 승강기,엘에이치서초5단지아파트,서울 서초구 우면동 789,양재1동,37.45896914,127.02504854,ok
장애인용 승강기␟영일교회␟서울 서초구 양재동 9-49␟양재1동,장애인용 승강기,영일교회,서울 서초구 양재동 9-49,양재1동,37.48332606,127.03982708,ok
장애인용 승강기␟예원빌딩␟서울 서초구 양재동 75-1␟양재1동,장애인용 승강기,예원빌딩,서울 서초구 양재동 75-1,양재1동,37.47618628,127.03530589,ok
장애인용 승강기␟온무리교회␟서울 서초구 양재동 2-33␟양재1동,장애인용 승강기,온무리교회,서울 서초구 양재동 2-33,양재1동,37.48466538,127.04070846,ok
장애인용 승강기␟외교부국립외교원␟서울 서초구 서초동 1376-2␟서초2동,장애인용 승강기,외교부국립외교원,서울 서초구 서초동 1376-2,서초2동,37.48338331,127.03065418,ok
장애인용 승강기␟우광빌딩␟서울 서초구 양재동 80-4␟양재1동,장애인용 승강기,우광빌딩,서울 서초구 양재동 80-4,양재1동,37.47731033,127.03916839,ok
장애인용 승강기␟우면동교회␟서울 서초구 우면동 693␟양재1동,장애인용 승강기,우면동교회,서울 서초구 우면동 693,양재1동,37.46472997,127.02169226,ok
장애인용 승강기␟우면동신애교회␟서울 서초구 우면동 68␟양재1동,장애인용 승강기,우면동신애교회,서울 서초구 우면동 68,양재1동,37.47188633,127.02660997,ok
장애인용 승강기␟우면종합사회복지관␟서울 서초구 우면동 6-1␟양재1동,장애인용 승강기,우면종합사회복지관,서울 서초구 우면동 6-1,양재1동,37.46941699,127.02549573,ok
장애인용 승강기␟우면파크빌␟서울 서초구 우면동 3-1␟양재1동,장애인용 승강기,우면파크빌,서울 서초구 우면동 3-1,양재1동,37.46899967,127.02493421,ok
장애인용 승강기␟우면프라자1␟서울 서초구 우면동 721-1␟양재1동,장애인용 승강기,우면프라자1,서울 서초구 우면동 721-1,양재1동,37.46452890,127.02554516,ok
장애인용 승강기␟우영빌딩␟서울 서초구 서초동 1330-13␟서초2동,장애인용 승강기,우영빌딩,서울 서초구 서초동 1330-13,서초2동,37.49336103,127.02866500,ok
장애인용 승강기␟일석빌딩␟서울 서초구 서초동 1344-21␟서초2동,장애인용 승강기,일석빌딩,서울 서초구 서초동 1344-21,서초2동,37.48730571,127.02794435,ok
장애인용 승강기␟자강빌딩␟서울 서초구 양재동 2-20␟양재1동,장애인용 승강기,자강빌딩,서울 서초구 양재동 2-20,양재1동,37.48457867,127.04002233,ok
장애인용 승강기␟재오스빌딩␟서울 서초구 양재동 87-8␟양재1동,장애인용 승강기,재오스빌딩,서울 서초구 양재동 87-8,양재1동,37.47984354,127.04250812,ok
장애인용 승강기␟제니엘빌딩␟서울 서초구 서초동 1342-3␟서초2동,장애인용 승강기,제니엘빌딩,서울 서초구 서초동 1342-3,서초2동,37.48811890,127.02782152,ok
장애인용 승강기␟제이프러스빌딩␟서울 서초구 양재동 16-13␟양재1동,장애인용 승강기,제이프러스빌딩,서울 서초구 양재동 16-13,양재1동,37.47967532,127.03965951,ok
장애인용 승강기␟진정빌딩␟서울 서초구 양재동 70-1␟양재1동,장애인용 승강기,진정빌딩,서울 서초구 양재동 70-1,양재1동,37.47694471,127.03632532,ok
장애인용 승강기␟참포도나무병원␟서울 서초구 양재동 20-7␟양재1동,장애인용 승강기,참포도나무병원,서울 서초구 양재동 20-7,양재1동,37.47992964,127.03866947,ok
장애인용 승강기␟청화오피스텔␟서울 서초구 서초동 1339-7␟서초2동,장애인용 승강기,청화오피스텔,서울 서초구 서초동 1339-7,서초2동,37.48962396,127.03067392,ok
장애인용 승강기␟크로스143타워␟서울 서초구 서초동 1332-4␟서초2동,장애인용 승강기,크로스143타워,서울 서초구 서초동 1332-4,서초2동,37.49188335,127.02523446,ok
장애인용 승강기␟타미야빌딩␟서울 서초구 양재동 4-16␟양재1동,장애인용 승강기,타미야빌딩,서울 서초구 양재동 4-16,양재1동,37.48113915,127.04187063,ok
장애인용 승강기␟태우빌딩␟서울 서초구 서초동 1357-10␟서초2동,장애인용 승강기,태우빌딩,서울 서초구 서초동 1357-10,서초2동,37.48878309,127.03151710,ok
장애인용 승강기␟토니모리빌딩␟서울 서초구 서초동 1365-23␟서초2동,장애인용 승강기,토니모리빌딩,서울 서초구 서초동 1365-23,서초2동,37.48435384,127.03009049,ok
장애인용 승강기␟파라디아골드오피스텔␟서울 서초구 서초동 1338-8␟서초2동,장애인용 승강기,파라디아골드오피스텔,서울 서초구 서초동 1338-8,서초2동,37.48990898,127.03020398,ok
장애인용 승강기␟파이원빌딩␟서울 서초구 서초동 1359-46␟서초2동,장애인용 승강기,파이원빌딩,서울 서초구 서초동 1359-46,서초2동,37.48667129,127.03089625,ok
장애인용 승강기␟파크센터␟서울 서초구 양재동 90-7␟양재1동,장애인용 승강기,파크센터,서울 서초구 양재동 90-7,양재1동,37.47857419,127.04176541,ok
장애인용 승강기␟풍림아이원매직오피스텔␟서울 서초구 서초동 1321-9␟서초2동,장애인용 승강기,풍림아이원매직오피스텔,서울 서초구 서초동 1321-9,서초2동,37.49566227,127.02559794,ok
장애인용 승강기␟프렌닥터␟서울 서초구 양재동 13-9␟양재1동,장애인용 승강기,프렌닥터,서울 서초구 양재동 13-9,양재1동,37.48330550,127.03624552,ok
장애인용 승강기␟하이디하우스␟서울 서초구 우면동 671␟양재1동,장애인용 승강기,하이디하우스,서울 서초구 우면동 671,양재1동,37.46701988,127.02172266,ok
장애인용 승강기␟한국부동산원 서울강남지사␟서울 서초구 서초동 1354-5␟서초2동,장애인용 승강기,한국부동산원 서울강남지사,서울 서초구 서초동 1354-5,서초2동,37.48436255,127.02950085,ok
장애인용 승강기␟한국산업기술진흥협회␟서울 서초구 양재동 20-17␟양재1동,장애인용 승강기,한국산업기술진흥협회,서울 서초구 양재동 20-17,양재1동,37.48024448,127.03857839,ok
장애인용 승강기␟한라비발디스튜디오193␟서울 서초구 서초동 1363-25␟서초2동,장애인용 승강기,한라비발디스튜디오193,서울 서초구 서초동 1363-25,서초2동,37.48571310,127.03212852,ok
장애인용 승강기␟한성벤츠자동차서비스센터␟서울 서초구 양재동 5-3␟양재1동,장애인용 승강기,한성벤츠자동차서비스센터,서울 서초구 양재동 5-3,양재1동,37.48065348,127.04142490,ok
장애인용 승강기␟한일인텔빌라␟서울 서초구 양재동 66-3␟양재1동,장애인용 승강기,한일인텔빌라,서울 서초구 양재동 66-3,양재1동,37.47861274,127.03751267,ok
장애인용 승강기␟한전아트센터␟서울 서초구 서초동 1355␟서초2동,장애인용 승강기,한전아트센터,서울 서초구 서초동 1355,서초2동,37.48569920,127.02799791,ok
장애인용 승강기␟한화생명서초사옥␟서울 서초구 서초동 1338-12␟서초2동,장애인용 승강기,한화생명서초사옥,서울 서초구 서초동 1338-12,서초2동,37.49090404,127.03025063,ok
장애인용 승강기␟해청3차아파트␟서울 서초구 양재동 15-12␟양재1동,장애인용 승강기,해청3차아파트,서울 서초구 양재동 15-12,양재1동,37.48127228,127.03852465,ok
장애인용 승강기␟해청파인빌␟서울 서초구 양재동 19-1␟양재1동,장애인용 승강기,해청파인빌,서울 서초구 양재동 19-1,양재1동,37.48085690,127.04046840,ok
장애인용 승강기␟행복빌딩␟서울 서초구 양재동 13-11␟양재1동,장애인용 승강기,행복빌딩,서울 서초구 양재동 13-11,양재1동,37.48303549,127.03616060,ok
장애인용 승강기␟향천빌딩␟서울 서초구 양재동 82␟양재1동,장애인용 승강기,향천빌딩,서울 서초구 양재동 82,양재1동,37.47860604,127.04033220,ok
장애인용 승강기␟현대자동차본사사옥␟서울 서초구 서초동 1365-22␟서초2동,장애인용 승강기,현대자동차본사사옥,서울 서초구 서초동 1365-22,서초2동,37.48437290,127.03058211,ok
장애인용 승강기␟현대타운B동␟서울 서초구 양재동 16-19␟양재1동,장애인용 승강기,현대타운B동,서울 서초구 양재동 16-19,양재1동,37.48064666,127.03950038,ok
